layer,tokens,time_us
o_proj,28,58.976
o_proj,32,58.048
o_proj,36,65.055
o_proj,40,64.832
o_proj,44,65.056
o_proj,48,65.792
o_proj,52,65.919
o_proj,56,66.368
o_proj,60,66.079
o_proj,64,66.431
o_proj,80,76.096
o_proj,96,72.991
o_proj,112,75.071
o_proj,128,76.704
o_proj,144,89.311
o_proj,160,90.975
o_proj,176,81.887
o_proj,192,82.303
o_proj,208,83.455
o_proj,224,82.847
o_proj,240,84.703
o_proj,256,85.088
qk_norm,1,4.304
qk_norm,2,7.792
qk_norm,3,4.528
qk_norm,4,4.48
qk_norm,5,4.431
qk_norm,6,4.608
qk_norm,7,4.432
qk_norm,8,4.6075
qk_norm,9,4.816
qk_norm,10,4.72
qk_norm,11,4.64
qk_norm,12,4.879
qk_norm,13,4.6395
qk_norm,14,4.7685
qk_norm,15,4.8955
qk_norm,16,8.1595
qk_norm,20,5.168
qk_norm,24,5.4405
qk_norm,28,5.536
qk_norm,32,5.376
qk_norm,36,5.728
qk_norm,40,5.664
qk_norm,44,5.9355
qk_norm,48,6.2235
qk_norm,52,6.0155
qk_norm,56,6.24
qk_norm,60,6.56
qk_norm,64,6.624
qk_norm,80,6.88
qk_norm,96,7.6315
qk_norm,112,7.808
qk_norm,128,8.2075
qk_norm,144,8.88
qk_norm,160,9.36
qk_norm,176,10.048
qk_norm,192,10.6885
qk_norm,208,10.8
qk_norm,224,11.2
qk_norm,240,11.968
qk_norm,256,12.4315
qkv_proj,1,44.223
qkv_proj,2,36.063
qkv_proj,3,36.256
qkv_proj,4,37.055
qkv_proj,5,36.544
qkv_proj,6,36.384
qkv_proj,7,36.896
qkv_proj,8,36.543
qkv_proj,9,43.199
qkv_proj,10,35.488
qkv_proj,11,36.288
qkv_proj,12,36.928
qkv_proj,13,36
qkv_proj,14,37.12
qkv_proj,15,36.48
qkv_proj,16,37.216
qkv_proj,20,42.528
qkv_proj,24,42.88
qkv_proj,28,42.24
qkv_proj,32,43.072
qkv_proj,36,62.176
qkv_proj,40,62.24
qkv_proj,44,61.503
qkv_proj,48,62.08
qkv_proj,52,61.696
qkv_proj,56,61.792
qkv_proj,60,62.815
qkv_proj,64,62.24
qkv_proj,80,66.016
qkv_proj,96,64.543
qkv_proj,112,67.36
qkv_proj,128,65.919
qkv_proj,144,96.063
qkv_proj,160,99.263
qkv_proj,176,95.583
qkv_proj,192,96.991
qkv_proj,208,96.991
qkv_proj,224,96.831
qkv_proj,240,97.791
qkv_proj,256,97.92
rotary_emb,1,4.64
rotary_emb,2,4.736
rotary_emb,3,4.768
rotary_emb,4,4.96
rotary_emb,5,4.703
rotary_emb,6,4.704
rotary_emb,7,4.704
rotary_emb,8,4.736
rotary_emb,9,4.736
rotary_emb,10,4.736
rotary_emb,11,5.184
rotary_emb,12,5.024
rotary_emb,13,4.736
rotary_emb,14,5.056
rotary_emb,15,5.215
rotary_emb,16,4.704
rotary_emb,20,5.024
rotary_emb,24,4.736
rotary_emb,28,4.608
rotary_emb,32,4.8
rotary_emb,36,4.639
rotary_emb,40,5.024
rotary_emb,44,4.991
rotary_emb,48,4.704
rotary_emb,52,7.071
rotary_emb,56,4.992
rotary_emb,60,5.024
rotary_emb,64,4.896
rotary_emb,80,5.024
rotary_emb,96,5.6
rotary_emb,112,5.633
rotary_emb,128,5.76
rotary_emb,144,6.016
rotary_emb,160,6.24
rotary_emb,176,7.36
rotary_emb,192,7.425
rotary_emb,208,7.68
rotary_emb,224,7.231
rotary_emb,240,7.296
rotary_emb,256,8.704
